url,statut_gsc,derniere_exploration,canonical_utilisateur,canonical_google,sitemap,date_publication,route,decision,raison_decision,present_build,present_sitemap_build,canonical_build,robots_build,langue_build,mots_build,inlinks_build,profondeur_hub,titles_dupliques
https://l0g.fr/posts/fhlb-preteur-avant-dernier-ressort/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/fhlb-preteur-avant-dernier-ressort/,,oui,2026-07-28T15:52:00.000Z,/posts/fhlb-preteur-avant-dernier-ressort/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/fhlb-preteur-avant-dernier-ressort/,index,fr,3978,7,2,
https://l0g.fr/posts/fissure-consommateur-americain-economie-en-k/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/fissure-consommateur-americain-economie-en-k/,,oui,2026-07-27T09:01:00.000Z,/posts/fissure-consommateur-americain-economie-en-k/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/fissure-consommateur-americain-economie-en-k/,index,fr,2995,8,2,
https://l0g.fr/posts/le-peage-du-tresor-acces-clearing-obligatoire/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/le-peage-du-tresor-acces-clearing-obligatoire/,,oui,2026-07-30T17:20:00.000Z,/posts/le-peage-du-tresor-acces-clearing-obligatoire/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/le-peage-du-tresor-acces-clearing-obligatoire/,index,fr,4235,4,2,
https://l0g.fr/posts/rechute-des-puces-bear-market-profits-records/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/rechute-des-puces-bear-market-profits-records/,,oui,2026-07-17T18:43:00.000Z,/posts/rechute-des-puces-bear-market-profits-records/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/rechute-des-puces-bear-market-profits-records/,index,fr,4129,6,2,
https://l0g.fr/posts/risque-europeen-supervision-nationale-fonds/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/risque-europeen-supervision-nationale-fonds/,,oui,2026-08-01T20:45:00.000Z,/posts/risque-europeen-supervision-nationale-fonds/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/risque-europeen-supervision-nationale-fonds/,index,fr,3608,4,3,
https://l0g.fr/posts/strip-clubs-annoncent-ils-recessions/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/strip-clubs-annoncent-ils-recessions/,,oui,2026-08-02T11:20:00.000Z,/posts/strip-clubs-annoncent-ils-recessions/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/strip-clubs-annoncent-ils-recessions/,index,fr,3285,4,3,
https://l0g.fr/posts/synapse-baas-grand-livre-manquant/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/synapse-baas-grand-livre-manquant/,,oui,2026-07-30T20:24:40.000Z,/posts/synapse-baas-grand-livre-manquant/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/synapse-baas-grand-livre-manquant/,index,fr,3586,3,3,
https://l0g.fr/posts/warsh-fed-sans-guidance-cout-incertitude-fomc-juillet-2026/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/warsh-fed-sans-guidance-cout-incertitude-fomc-juillet-2026/,,oui,2026-07-29T23:20:00.000Z,/posts/warsh-fed-sans-guidance-cout-incertitude-fomc-juillet-2026/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/warsh-fed-sans-guidance-cout-incertitude-fomc-juillet-2026/,index,fr,3952,5,2,
https://l0g.fr/posts/yen-163412-contrats-vendeurs-avant-choc/,"Détectée, actuellement non indexée",,https://l0g.fr/posts/yen-163412-contrats-vendeurs-avant-choc/,,oui,2026-08-02T07:45:00.000Z,/posts/yen-163412-contrats-vendeurs-avant-choc/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/yen-163412-contrats-vendeurs-avant-choc/,index,fr,2831,5,2,
https://l0g.fr/publications/auditer-l-opacite/,"Détectée, actuellement non indexée",,https://l0g.fr/publications/auditer-l-opacite/,,oui,2026-08-12,/publications/auditer-l-opacite/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/publications/auditer-l-opacite/,index,fr,985,1,2,
https://l0g.fr/publications/eau-electricite/,"Détectée, actuellement non indexée",,https://l0g.fr/publications/eau-electricite/,,oui,2026-08-21,/publications/eau-electricite/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/publications/eau-electricite/,index,fr,968,2,2,
https://l0g.fr/publications/euro-numerique/,"Détectée, actuellement non indexée",,https://l0g.fr/publications/euro-numerique/,,oui,2026-08-16,/publications/euro-numerique/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/publications/euro-numerique/,index,fr,967,3,2,
https://l0g.fr/radar/,"Détectée, actuellement non indexée",,https://l0g.fr/radar/,,oui,,/radar/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/radar/,index,fr,1625,870,1,
https://l0g.fr/series/,"Détectée, actuellement non indexée",,https://l0g.fr/series/,,oui,,/series/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/series/,index,fr,3868,872,1,
https://l0g.fr/sources/congress-govinfo-cbo/,"Détectée, actuellement non indexée",,https://l0g.fr/sources/congress-govinfo-cbo/,,oui,,/sources/congress-govinfo-cbo/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/sources/congress-govinfo-cbo/,index,fr,806,26,2,
https://l0g.fr/sources/dgfip-legifrance/,"Détectée, actuellement non indexée",,https://l0g.fr/sources/dgfip-legifrance/,,oui,,/sources/dgfip-legifrance/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/sources/dgfip-legifrance/,index,fr,852,13,2,
https://l0g.fr/posts/pontes-bce-blockchain-privee-reglement-tokenise/,"Explorée, actuellement non indexée",2026-08-29,https://l0g.fr/posts/pontes-bce-blockchain-privee-reglement-tokenise/,,oui,2026-08-29T07:00:00.000Z,/posts/pontes-bce-blockchain-privee-reglement-tokenise/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/pontes-bce-blockchain-privee-reglement-tokenise/,index,fr,7598,9,2,
https://l0g.fr/publications/votre-identite-dans-un-telephone/,"Explorée, actuellement non indexée",2026-08-29,https://l0g.fr/publications/votre-identite-dans-un-telephone/,,oui,2026-08-29,/publications/votre-identite-dans-un-telephone/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/publications/votre-identite-dans-un-telephone/,index,fr,1238,4,2,
https://l0g.fr/posts/votre-identite-dans-un-telephone-8-votre-identite-doit-vous-laisser-un-recu/,"Explorée, actuellement non indexée",2026-08-29,https://l0g.fr/posts/votre-identite-dans-un-telephone-8-votre-identite-doit-vous-laisser-un-recu/,,oui,2026-08-28T20:20:00.000Z,/posts/votre-identite-dans-un-telephone-8-votre-identite-doit-vous-laisser-un-recu/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/votre-identite-dans-un-telephone-8-votre-identite-doit-vous-laisser-un-recu/,index,fr,6157,8,2,
https://l0g.fr/posts/cash-pas-cash-coussin-liquidite-fonds-obligataires/,"Explorée, actuellement non indexée",2026-08-29,https://l0g.fr/posts/cash-pas-cash-coussin-liquidite-fonds-obligataires/,,oui,2026-07-25T17:00:10.000Z,/posts/cash-pas-cash-coussin-liquidite-fonds-obligataires/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/cash-pas-cash-coussin-liquidite-fonds-obligataires/,index,fr,4886,7,2,
https://l0g.fr/api/v1/signals/barometre-stress-macro-euro/history.csv,"Explorée, actuellement non indexée",2026-08-29,,,non,,/api/v1/signals/barometre-stress-macro-euro/history.csv,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/history.csv,"Explorée, actuellement non indexée",2026-08-29,,,non,,/api/v1/signals/history.csv,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/catalog.ndjson,"Explorée, actuellement non indexée",2026-08-27,,,non,,/api/v1/catalog.ndjson,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/integrity.json,"Explorée, actuellement non indexée",2026-08-27,,,non,,/api/v1/integrity.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/llms-full-en.txt,"Explorée, actuellement non indexée",2026-08-27,,,non,,/llms-full-en.txt,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/outils/cout-plateforme-facturation-electronique/model.json,"Explorée, actuellement non indexée",2026-08-26,,,non,,/outils/cout-plateforme-facturation-electronique/model.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/outils/prix-centimetre-danube/model.json,"Explorée, actuellement non indexée",2026-08-26,,,non,,/outils/prix-centimetre-danube/model.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/changes.ndjson,"Explorée, actuellement non indexée",2026-08-25,,,non,,/api/v1/changes.ndjson,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/llms.txt,"Explorée, actuellement non indexée",2026-08-24,,,non,,/llms.txt,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/hebdo/2026-08-23/linkedin.txt,"Explorée, actuellement non indexée",2026-08-23,,,non,,/hebdo/2026-08-23/linkedin.txt,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/hebdo/2026-08-23/citation.txt,"Explorée, actuellement non indexée",2026-08-23,,,non,,/hebdo/2026-08-23/citation.txt,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/hebdo/2026-08-23/thread-x.txt,"Explorée, actuellement non indexée",2026-08-23,,,non,,/hebdo/2026-08-23/thread-x.txt,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/hebdo/2026-08-23/donnees.csv,"Explorée, actuellement non indexée",2026-08-23,,,non,,/hebdo/2026-08-23/donnees.csv,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/publications/euro-numerique-enquete-l0g.epub,"Explorée, actuellement non indexée",2026-08-23,,,non,,/publications/euro-numerique-enquete-l0g.epub,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/news-sitemap.xml,"Explorée, actuellement non indexée",2026-08-23,,,non,,/news-sitemap.xml,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/history.csv,"Explorée, actuellement non indexée",2026-08-21,,,non,,/api/v1/history.csv,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/barometre-stress-macro-us/history.csv,"Explorée, actuellement non indexée",2026-08-21,,,non,,/api/v1/signals/barometre-stress-macro-us/history.csv,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/agent-bench.json,"Explorée, actuellement non indexée",2026-08-20,,,non,,/api/v1/agent-bench.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/evidence-graph.json,"Explorée, actuellement non indexée",2026-08-20,,,non,,/api/v1/evidence-graph.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/thermometre-fragilite-carry-yen/history.ndjson,"Explorée, actuellement non indexée",2026-08-20,,,non,,/api/v1/signals/thermometre-fragilite-carry-yen/history.ndjson,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/barometre-stress-macro-us/history.json,"Explorée, actuellement non indexée",2026-08-19,,,non,,/api/v1/signals/barometre-stress-macro-us/history.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/barometre-stress-macro-us/history.ndjson,"Explorée, actuellement non indexée",2026-08-19,,,non,,/api/v1/signals/barometre-stress-macro-us/history.ndjson,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/indice-tension-energie/history.ndjson,"Explorée, actuellement non indexée",2026-08-15,,,non,,/api/v1/signals/indice-tension-energie/history.ndjson,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/indice-tension-energie/history.csv,"Explorée, actuellement non indexée",2026-08-12,,,non,,/api/v1/signals/indice-tension-energie/history.csv,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/.well-known/security.txt,"Explorée, actuellement non indexée",2026-08-11,,,non,,/.well-known/security.txt,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/thermometre-stress-dette/history.csv,"Explorée, actuellement non indexée",2026-08-10,,,non,,/api/v1/signals/thermometre-stress-dette/history.csv,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/publications/epsteins-money-l0g.epub,"Explorée, actuellement non indexée",2026-08-10,,,non,,/publications/epsteins-money-l0g.epub,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/posts/risque-inflationniste-2026/,"Explorée, actuellement non indexée",2026-08-10,https://l0g.fr/posts/risque-inflationniste-2026/,,oui,2026-06-12T00:00:00.000Z,/posts/risque-inflationniste-2026/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/risque-inflationniste-2026/,index,fr,3379,8,2,
https://l0g.fr/publications/l-argent-d-epstein-l0g.epub,"Explorée, actuellement non indexée",2026-08-10,,,non,,/publications/l-argent-d-epstein-l0g.epub,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/toolset-manifest.json,"Explorée, actuellement non indexée",2026-08-07,,,non,,/api/v1/toolset-manifest.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/current.json,"Explorée, actuellement non indexée",2026-08-07,,,non,,/api/v1/signals/current.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/mcp/usage,"Explorée, actuellement non indexée",2026-08-06,,,non,,/api/mcp/usage/,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/indice-tension-energie/history.json,"Explorée, actuellement non indexée",2026-08-04,,,non,,/api/v1/signals/indice-tension-energie/history.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/history.ndjson,"Explorée, actuellement non indexée",2026-08-03,,,non,,/api/v1/signals/history.ndjson,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/history.ndjson,"Explorée, actuellement non indexée",2026-08-02,,,non,,/api/v1/history.ndjson,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/posts/credit-prive-juin-2026-defaut-record-gating/,"Explorée, actuellement non indexée",2026-08-02,https://l0g.fr/posts/credit-prive-juin-2026-defaut-record-gating/,,oui,2026-06-17T07:30:00.000Z,/posts/credit-prive-juin-2026-defaut-record-gating/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/posts/credit-prive-juin-2026-defaut-record-gating/,index,fr,4270,17,2,
https://l0g.fr/openapi.json,"Explorée, actuellement non indexée",2026-07-25,,,non,,/openapi.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/7/,"Explorée, actuellement non indexée",2026-07-21,https://l0g.fr/7/,,oui,,/7/,a_indexer,page 200 indexable avec canonical propre dans le build,oui,oui,https://l0g.fr/7/,index,fr,967,2,3,
https://l0g.fr/api/v1/search-index.json,"Explorée, actuellement non indexée",2026-07-18,,,non,,/api/v1/search-index.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/black-box.json,"Explorée, actuellement non indexée",2026-07-18,,,non,,/api/v1/black-box.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/catalog.json,"Explorée, actuellement non indexée",2026-07-09,,,non,,/api/v1/catalog.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/signals/schema.json,"Explorée, actuellement non indexée",2026-07-02,,,non,,/api/v1/signals/schema.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/agents.json,"Explorée, actuellement non indexée",2026-07-02,,,non,,/agents.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/claims.ndjson,"Explorée, actuellement non indexée",2026-07-02,,,non,,/api/v1/claims.ndjson,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/risk-events.json,"Explorée, actuellement non indexée",2026-06-30,,,non,,/risk-events.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/confluence.json,"Explorée, actuellement non indexée",2026-06-30,,,non,,/confluence.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/history/index.json,"Explorée, actuellement non indexée",2026-06-25,,,non,,/api/v1/history/index.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/rss.xml,"Explorée, actuellement non indexée",2026-06-23,,,non,,/rss.xml,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/risk.json,"Explorée, actuellement non indexée",2026-06-22,,,non,,/api/v1/risk.json,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://l0g.fr/api/v1/risk.xml,"Explorée, actuellement non indexée",2026-06-20,,,non,,/api/v1/risk.xml,noindex_voulu,"surface machine ou format non HTML, hors pages de recherche",non,non,,,,,0,,
https://crypto.l0g.fr/2026/04/10/la-petite-excursion-de-trump-qui-transforme-la-famine-en-arme-de-destruction-massive/feed/,"Explorée, actuellement non indexée",2026-06-14,,,non,,/2026/04/10/la-petite-excursion-de-trump-qui-transforme-la-famine-en-arme-de-destruction-massive/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/2026/05/17/la-guerre-diran-de-2026-anatomie-dun-seisme-economique-et-politique-mondial/feed/,"Explorée, actuellement non indexée",2026-06-13,,,non,,/2026/05/17/la-guerre-diran-de-2026-anatomie-dun-seisme-economique-et-politique-mondial/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/category/regulation/feed/,"Explorée, actuellement non indexée",2026-06-13,,,non,,/category/regulation/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/comments/feed/,"Explorée, actuellement non indexée",2026-06-12,,,non,,/comments/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/2026/04/10/point-de-situation-sur-le-detroit-dormuz-avril-2026-le-art-of-the-deal-de-trump-qui-a-failli-transformer-le-golfe-en-barbecue-nucleaire/feed/,"Explorée, actuellement non indexée",2026-06-12,,,non,,/2026/04/10/point-de-situation-sur-le-detroit-dormuz-avril-2026-le-art-of-the-deal-de-trump-qui-a-failli-transformer-le-golfe-en-barbecue-nucleaire/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/2026/04/10/linflation-us-fait-son-grand-come-back-bravo-les-experts-on-applaudit-bien-fort/feed/,"Explorée, actuellement non indexée",2026-06-12,,,non,,/2026/04/10/linflation-us-fait-son-grand-come-back-bravo-les-experts-on-applaudit-bien-fort/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/2026/04/10/liran-et-ses-peages-dormuz-en-usdt-sur-tron-masterclass-de-contournement-ofac-ou-comment-lirgc-se-fait-payer-en-dollars-sans-que-loncle-sam-puisse-touch/feed/,"Explorée, actuellement non indexée",2026-06-12,,,non,,/2026/04/10/liran-et-ses-peages-dormuz-en-usdt-sur-tron-masterclass-de-contournement-ofac-ou-comment-lirgc-se-fait-payer-en-dollars-sans-que-loncle-sam-puisse-touch/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/2026/04/10/le-private-credit-en-2026-le-nouveau-roi-du-shadow-banking-qui-commence-a-tousser-et-a-begayer-sur-les-retraits/feed/,"Explorée, actuellement non indexée",2026-06-12,,,non,,/2026/04/10/le-private-credit-en-2026-le-nouveau-roi-du-shadow-banking-qui-commence-a-tousser-et-a-begayer-sur-les-retraits/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/category/geopolitique/feed/,"Explorée, actuellement non indexée",2026-06-12,,,non,,/category/geopolitique/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/category/finance/feed/,"Explorée, actuellement non indexée",2026-06-12,,,non,,/category/finance/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/category/macroeconomie/feed/,"Explorée, actuellement non indexée",2026-06-11,,,non,,/category/macroeconomie/feed/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/2026/04/10/point-de-situation-sur-le-detroit-dormuz-avril-2026-le-art-of-the-deal-de-trump-qui-a-failli-transformer-le-golfe-en-barbecue-nucleaire/,"Explorée, actuellement non indexée",2026-05-05,,,non,,/2026/04/10/point-de-situation-sur-le-detroit-dormuz-avril-2026-le-art-of-the-deal-de-trump-qui-a-failli-transformer-le-golfe-en-barbecue-nucleaire/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://l0g.fr/glossaire/nfp/lire-le-rapport-emploi-nfp,Introuvable (404),2026-08-19,https://l0g.fr/guides/lire-le-rapport-emploi-nfp/,,non,,/glossaire/nfp/lire-le-rapport-emploi-nfp/,redirection,/guides/lire-le-rapport-emploi-nfp/,oui,non,https://l0g.fr/guides/lire-le-rapport-emploi-nfp/,noindex,,8,0,,/glossaire/lire-le-rapport-emploi-nfp/
https://l0g.fr/hard-commodities/,Introuvable (404),2026-08-18,,,non,,/hard-commodities/,supprimee_410,retrait volontaire sans équivalent sémantique,non,non,,,,,0,,
https://l0g.fr/glossaire/fomc/lire-le-dot-plot-sep,Introuvable (404),2026-08-18,https://l0g.fr/guides/lire-le-dot-plot-sep/,,non,,/glossaire/fomc/lire-le-dot-plot-sep/,redirection,/guides/lire-le-dot-plot-sep/,oui,non,https://l0g.fr/guides/lire-le-dot-plot-sep/,noindex,,8,0,,/glossaire/lire-le-dot-plot-sep/|/glossaire/sep/lire-le-dot-plot-sep/
https://l0g.fr/glossaire/sep/lire-le-dot-plot-sep,Introuvable (404),2026-08-18,https://l0g.fr/guides/lire-le-dot-plot-sep/,,non,,/glossaire/sep/lire-le-dot-plot-sep/,redirection,/guides/lire-le-dot-plot-sep/,oui,non,https://l0g.fr/guides/lire-le-dot-plot-sep/,noindex,,8,0,,/glossaire/fomc/lire-le-dot-plot-sep/|/glossaire/lire-le-dot-plot-sep/
https://l0g.fr/calendrier-eco/,Introuvable (404),2026-08-17,,,non,,/calendrier-eco/,supprimee_410,retrait volontaire sans équivalent sémantique,non,non,,,,,0,,
https://l0g.fr/glossaire/lire-le-dot-plot-sep,Introuvable (404),2026-07-27,https://l0g.fr/guides/lire-le-dot-plot-sep/,,non,,/glossaire/lire-le-dot-plot-sep/,redirection,/guides/lire-le-dot-plot-sep/,oui,non,https://l0g.fr/guides/lire-le-dot-plot-sep/,noindex,,8,0,,/glossaire/fomc/lire-le-dot-plot-sep/|/glossaire/sep/lire-le-dot-plot-sep/
https://l0g.fr/glossaire/m2/m2-masse-monetaire-risk-on,Introuvable (404),2026-07-16,https://l0g.fr/guides/m2-masse-monetaire-risk-on/,,non,,/glossaire/m2/m2-masse-monetaire-risk-on/,redirection,/guides/m2-masse-monetaire-risk-on/,oui,non,https://l0g.fr/guides/m2-masse-monetaire-risk-on/,noindex,,8,0,,
https://crypto.l0g.fr/category/regulation/,Introuvable (404),2026-07-15,,,non,,/category/regulation/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/category/obligataire/,Introuvable (404),2026-07-11,,,non,,/category/obligataire/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/mag7/,Introuvable (404),2026-07-11,,,non,,/mag7/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://crypto.l0g.fr/category/finance/,Introuvable (404),2026-07-11,,,non,,/category/finance/,inconnue,sous-domaine hors build statique: https://crypto.l0g.fr,non,non,,,,,0,,
https://l0g.fr/glossaire/lire-le-rapport-emploi-nfp,Introuvable (404),2026-07-05,https://l0g.fr/guides/lire-le-rapport-emploi-nfp/,,non,,/glossaire/lire-le-rapport-emploi-nfp/,redirection,/guides/lire-le-rapport-emploi-nfp/,oui,non,https://l0g.fr/guides/lire-le-rapport-emploi-nfp/,noindex,,8,0,,/glossaire/nfp/lire-le-rapport-emploi-nfp/
https://l0g.fr/glossaire/core-cpi/lire-le-cpi-inflation-us,Introuvable (404),2026-07-03,https://l0g.fr/guides/lire-le-cpi-inflation-us/,,non,,/glossaire/core-cpi/lire-le-cpi-inflation-us/,redirection,/guides/lire-le-cpi-inflation-us/,oui,non,https://l0g.fr/guides/lire-le-cpi-inflation-us/,noindex,,8,0,,
https://l0g.fr/wp-admin/*,Introuvable (404),2026-07-02,,,non,,/wp-admin/*/,noindex_voulu,"motif de sonde WordPress sans ressource éditoriale, 404 attendu",non,non,,,,,0,,
https://l0g.fr/wp-content/*,Introuvable (404),2026-06-26,,,non,,/wp-content/*/,noindex_voulu,"motif de sonde WordPress sans ressource éditoriale, 404 attendu",non,non,,,,,0,,
https://l0g.fr/*,Introuvable (404),2026-06-26,,,non,,/*/,noindex_voulu,"motif de sonde WordPress sans ressource éditoriale, 404 attendu",non,non,,,,,0,,
https://l0g.fr/wp-*.php,Introuvable (404),2026-06-24,,,non,,/wp-*.php,noindex_voulu,"motif de sonde WordPress sans ressource éditoriale, 404 attendu",non,non,,,,,0,,
https://l0g.fr/wp-content/plugins/*,Introuvable (404),2026-06-19,,,non,,/wp-content/plugins/*/,noindex_voulu,"motif de sonde WordPress sans ressource éditoriale, 404 attendu",non,non,,,,,0,,
